transaction_id,transaction_date,department,cost_center,transaction_type,vendor_name,amount,payment_mode,invoice_id,employee_id,year_month,is_missing_key_field,is_high_value,is_cash_high_value,is_duplicate_invoice,z_score,is_statistical_anomaly,audit_flag_count,audit_status
TX00040,2025-09-04,Operations,CC401,Revenue,CareMed,97398.78,Bank Transfer,INV10036,EMP111,2025-09,False,False,False,False,1.5670972803326244,False,0,OK
TX00041,2025-01-23,IT,CC101,Expense,FastLogix,48357.92,Bank Transfer,INV10698,EMP118,2025-01,False,False,False,False,-0.8274213819157845,False,0,OK
TX00042,2025-01-04,HR,CC401,Revenue,Delta Services,96714.53,Card,INV10143,EMP168,2025-01,False,False,False,False,1.037749526032373,False,0,OK
TX00043,2025-03-12,Finance,CC301,Expense,Delta Services,56304.46,Cash,INV11062,EMP152,2025-03,False,False,True,False,-0.20537942806950404,False,1,Review
TX00044,2025-10-26,Operations,CC401,Revenue,Epsilon Tech,77126.18,Card,INV11542,EMP145,2025-10,False,False,False,False,0.3706319247531904,False,0,OK
TX00045,2025-08-10,Finance,CC102,Revenue,Bright Systems,70660.26,Cash,INV11810,EMP160,2025-08,False,False,True,False,-0.09828471334107236,False,1,Review
TX00046,2025-12-22,Sales,CC102,Revenue,FastLogix,91448.41,Bank Transfer,INV10828,EMP138,2025-12,False,False,False,False,0.600701765317626,False,0,OK
TX00047,2025-01-03,IT,CC301,Revenue,Delta Services,73769.95,Bank Transfer,INV12719,EMP144,2025-01,False,False,False,True,-0.160343044467283,False,1,Review
TX00048,2025-05-16,IT,CC201,Revenue,Delta Services,94293.2,Card,INV11396,EMP153,2025-05,False,False,False,False,0.6940590337149691,False,0,OK
TX00049,2025-06-03,Finance,CC201,Expense,FastLogix,145425.08,Bank Transfer,INV10089,EMP107,2025-06,False,False,False,False,2.5730340176552176,False,0,OK
TX00050,2025-10-28,Operations,CC301,Expense,Alpha Supplies,27945.46,Card,INV11224,EMP132,2025-10,False,False,False,False,-0.7737057908904414,False,0,OK
TX00051,2025-05-20,IT,CC301,Expense,Epsilon Tech,18711.87,UPI,INV10876,EMP104,2025-05,False,False,False,False,-1.3123484974866368,False,0,OK
TX00052,2025-07-24,Finance,CC501,Revenue,Alpha Supplies,65235.19,Card,INV11633,EMP100,2025-07,False,False,False,False,-0.1678014613056765,False,0,OK
TX00053,2025-05-16,HR,CC101,Expense,Epsilon Tech,107784.81,UPI,INV11168,EMP184,2025-05,False,False,False,False,0.7775807432754921,False,0,OK
TX00054,2025-09-14,Finance,CC201,Expense,Delta Services,57782.6,Card,INV11823,EMP133,2025-09,False,False,False,False,-0.14709973688196906,False,0,OK
TX00055,2025-12-08,Operations,CC102,Expense,FastLogix,34329.24,UPI,INV10762,EMP156,2025-12,False,False,False,False,-0.4467998145876482,False,0,OK
TX00056,2025-01-16,IT,CC401,Expense,CareMed,79316.97,Bank Transfer,INV10763,EMP137,2025-01,False,False,False,False,-0.014731030023982369,False,0,OK
TX00057,2025-02-02,Operations,CC501,Expense,CareMed,40508.59,Cash,INV11019,EMP129,2025-02,False,False,False,False,-0.5673886834884165,False,0,OK
TX00058,2025-07-10,Sales,CC101,Revenue,Delta Services,115539.06,Bank Transfer,INV12100,EMP165,2025-07,False,False,False,False,0.5152696383392886,False,0,OK
TX00059,2025-11-11,Sales,CC201,Expense,CareMed,67371.23,Card,INV10359,EMP103,2025-11,False,False,False,False,-0.27346974168779564,False,0,OK
TX00060,2025-08-25,Sales,CC201,Expense,Bright Systems,18008.24,Bank Transfer,INV10681,EMP160,2025-08,False,False,False,False,-1.0825771819926944,False,0,OK
TX00061,2025-06-21,Finance,CC401,Expense,Bright Systems,64394.7,Bank Transfer,INV11753,EMP144,2025-06,False,False,False,False,0.24581935863247262,False,0,OK
TX00062,2025-11-09,Operations,CC101,Expense,FastLogix,77625.34,Bank Transfer,INV12766,EMP146,2025-11,False,False,False,False,0.21975793978332112,False,0,OK
TX00063,2025-08-22,Operations,CC301,Expense,Bright Systems,31976.74,Bank Transfer,INV11335,EMP106,2025-08,False,False,False,False,-0.7404580816700378,False,0,OK
TX00064,2025-03-15,Sales,CC301,Expense,Bright Systems,21172.65,Cash,INV12075,EMP173,2025-03,False,False,False,False,-0.7361998156120384,False,0,OK
TX00065,2025-07-25,Finance,CC501,Expense,Delta Services,13883.99,Bank Transfer,INV12072,EMP167,2025-07,False,False,False,False,-1.090905581302272,False,0,OK
TX00066,2025-10-03,Finance,CC401,Expense,Delta Services,157079.85,Bank Transfer,INV12642,EMP141,2025-10,False,True,False,False,2.1503698459038203,False,1,Review
TX00067,2025-09-05,HR,CC102,Expense,CareMed,84423.02,UPI,INV11312,EMP152,2025-09,False,False,False,False,0.019387067401837665,False,0,OK
TX00068,2025-06-21,HR,CC501,Expense,FastLogix,75464.1,UPI,INV11629,EMP150,2025-06,False,False,False,False,-0.03184644091630571,False,0,OK
TX00069,2025-09-02,Sales,CC102,Expense,Delta Services,52395.87,UPI,INV12883,EMP118,2025-09,False,False,False,False,-0.04983577739342593,False,0,OK
TX00070,2025-04-01,HR,CC101,Expense,Alpha Supplies,15690.1,Bank Transfer,INV12892,EMP102,2025-04,False,False,False,False,-1.7482266478618407,False,0,OK
TX00071,2025-01-06,Operations,CC102,Expense,Bright Systems,75474.12,Bank Transfer,INV11619,EMP164,2025-01,False,False,False,False,-0.12063824763796009,False,0,OK
TX00072,2025-05-09,Finance,CC101,Expense,FastLogix,12503.49,UPI,INV10235,EMP149,2025-05,False,False,False,False,-1.3184407370068632,False,0,OK
TX00073,2025-05-24,Sales,CC101,Expense,CareMed,23595.44,Cash,INV12965,EMP159,2025-05,False,False,False,False,-1.3055255566274877,False,0,OK
TX00074,2025-08-11,Finance,CC401,Expense,FastLogix,36134.32,Card,INV12621,EMP103,2025-08,False,False,False,False,-0.6486552580879986,False,0,OK
TX00075,2025-09-13,Operations,CC101,Expense,FastLogix,62785.16,Card,INV11888,EMP122,2025-09,False,False,False,False,0.340338759007496,False,0,OK
TX00076,2025-01-25,Finance,CC101,Expense,Bright Systems,79299.94,Bank Transfer,INV11669,EMP166,2025-01,False,False,False,False,0.14412722530864924,False,0,OK
TX00077,2025-07-19,Operations,CC301,Revenue,Epsilon Tech,116594.84,Cash,INV10950,EMP132,2025-07,False,False,True,False,0.8949007377409354,False,1,Review
TX00078,2025-04-22,Operations,CC102,Expense,Bright Systems,111186.87,Cash,INV10814,EMP187,2025-04,False,False,True,False,0.30594883665408984,False,1,Review
TX00079,2025-04-24,IT,CC401,Expense,Delta Services,82270.9,Card,INV10793,EMP142,2025-04,False,False,False,False,0.1996968113563334,False,0,OK
TX00080,2025-11-05,HR,CC201,Revenue,FastLogix,32482.94,UPI,INV10984,EMP159,2025-11,False,False,False,False,-0.27076740944823086,False,0,OK
TX00081,2025-11-12,HR,CC301,Revenue,Epsilon Tech,58793.83,Card,INV11013,EMP150,2025-11,False,False,False,False,-0.16049167129256253,False,0,OK
TX00082,2025-08-09,Sales,CC101,Expense,Epsilon Tech,63234.76,Bank Transfer,INV12872,EMP100,2025-08,False,False,False,False,0.5507604991066003,False,0,OK
TX00083,2025-06-23,Sales,CC401,Expense,Epsilon Tech,86864.46,Bank Transfer,INV10574,EMP124,2025-06,False,False,False,False,0.40695281924015847,False,0,OK
TX00084,2025-10-11,Operations,CC102,Expense,CareMed,32826.36,Bank Transfer,INV10875,EMP150,2025-10,False,False,False,False,-0.6601369379683003,False,0,OK
TX00085,2025-06-24,Finance,CC301,Expense,Alpha Supplies,87278.2,Bank Transfer,INV11492,EMP148,2025-06,False,False,False,False,0.9030397326421589,False,0,OK
TX00086,2025-07-17,HR,CC101,Expense,FastLogix,11629.56,Card,INV11383,EMP148,2025-07,False,False,False,False,-0.8213734480089143,False,0,OK
TX00087,2025-07-01,IT,CC501,Revenue,CareMed,157023.67,Bank Transfer,INV12065,EMP100,2025-07,False,True,False,False,1.9541341735057578,False,1,Review
TX00088,2025-03-15,Operations,CC102,Expense,Alpha Supplies,94733.54,Bank Transfer,INV12972,EMP154,2025-03,False,False,False,False,0.36148133763112283,False,0,OK
TX00089,2025-07-03,Operations,CC102,Revenue,Bright Systems,144150.76,Bank Transfer,INV12007,EMP186,2025-07,False,False,False,False,1.4877556226986435,False,0,OK
TX00090,2025-11-08,Finance,CC401,Expense,Alpha Supplies,95916.37,Cash,INV12143,EMP187,2025-11,False,False,True,False,1.1093779536231791,False,1,Review
TX00091,2025-08-14,Sales,CC301,Revenue,FastLogix,53717.9,Bank Transfer,INV12198,EMP184,2025-08,False,False,False,False,0.20706290654925488,False,0,OK
TX00092,2025-03-16,IT,CC201,Expense,Delta Services,65230.54,Bank Transfer,INV11409,EMP166,2025-03,False,False,False,False,-0.035180977547238,False,0,OK
TX00093,2025-07-23,HR,CC301,Expense,FastLogix,56118.37,Bank Transfer,INV11076,EMP143,2025-07,False,False,False,False,-0.27091408090235236,False,0,OK
TX00094,2025-03-20,Operations,CC501,Revenue,Alpha Supplies,155276.6,Bank Transfer,INV12573,EMP108,2025-03,False,True,False,False,1.482977330455467,False,1,Review
TX00095,2025-08-02,IT,CC101,Expense,FastLogix,24184.52,Cash,INV12657,EMP186,2025-08,False,False,False,False,-1.1486024832857606,False,0,OK
TX00096,2025-05-11,Operations,CC401,Revenue,Alpha Supplies,225096.43,Bank Transfer,INV10341,EMP184,2025-05,False,True,False,False,2.9545915085830066,False,1,Review
TX00097,2025-11-25,Sales,CC102,Expense,Alpha Supplies,72333.28,Card,INV12969,EMP184,2025-11,False,False,False,False,-0.21736318963811124,False,0,OK
TX00098,2025-12-26,Operations,CC301,Revenue,Alpha Supplies,60052.07,Bank Transfer,INV12723,EMP158,2025-12,False,False,False,False,0.5126526179343582,False,0,OK
TX00099,2025-07-08,Sales,CC501,Expense,FastLogix,46550.77,Card,INV11762,EMP180,2025-07,False,False,False,False,-0.9182856994493465,False,0,OK
TX00100,2025-11-13,Sales,CC102,Expense,Bright Systems,22047.18,Bank Transfer,INV11040,EMP100,2025-11,False,False,False,False,-0.785954736886856,False,0,OK
TX00101,2025-09-11,Operations,CC101,Expense,CareMed,39509.48,UPI,INV11040,EMP173,2025-09,False,False,False,False,-0.48458619191173374,False,0,OK
TX00102,2025-09-23,Finance,CC301,Expense,CareMed,31120.52,UPI,INV11750,EMP179,2025-09,False,False,False,False,-0.4066496528542845,False,0,OK
TX00103,2025-06-08,Finance,CC102,Expense,CareMed,76301.79,Card,INV10136,EMP147,2025-06,False,False,False,False,0.5877942376137033,False,0,OK
TX00104,2025-08-18,Sales,CC401,Expense,FastLogix,52042.77,Card,INV11466,EMP116,2025-08,False,False,False,False,0.14656625658061107,False,0,OK
TX00105,2025-08-03,HR,CC301,Expense,CareMed,23415.45,Bank Transfer,INV12544,EMP103,2025-08,False,False,False,False,-0.6665347173219701,False,0,OK
TX00106,2025-06-25,IT,CC102,Expense,Epsilon Tech,96213.81,Bank Transfer,INV10310,EMP141,2025-06,False,False,False,False,0.1584441583611887,False,0,OK
TX00107,2025-02-27,IT,CC401,Expense,CareMed,47289.93,Bank Transfer,INV12424,EMP109,2025-02,False,False,False,False,-0.4635898204347671,False,0,OK
TX00108,2025-09-07,HR,CC401,Revenue,Alpha Supplies,41193.79,Bank Transfer,INV10431,EMP164,2025-09,False,False,False,False,-0.9330475873334024,False,0,OK
TX00109,2025-05-14,Finance,CC101,Expense,Delta Services,25744.28,UPI,INV12108,EMP142,2025-05,False,False,False,False,-0.9702262683714132,False,0,OK
TX00110,2025-12-06,Sales,CC501,Expense,Alpha Supplies,45202.06,UPI,INV11333,EMP173,2025-12,False,False,False,True,-0.5437378487514272,False,1,Review
TX00111,2025-11-02,Finance,CC102,Expense,Bright Systems,49614.41,Bank Transfer,INV11796,EMP153,2025-11,False,False,False,False,-0.45062716504399375,False,0,OK
TX00112,2025-07-17,Finance,CC201,Expense,Alpha Supplies,37839.66,Card,INV12263,EMP102,2025-07,False,False,False,False,-0.6602714836710805,False,0,OK
TX00113,2025-03-06,IT,CC401,Expense,Alpha Supplies,21107.96,UPI,INV11290,EMP155,2025-03,False,False,False,False,-0.9777237009796084,False,0,OK
TX00114,2025-03-27,HR,CC401,Revenue,Alpha Supplies,82390.07,Bank Transfer,INV10037,EMP171,2025-03,False,False,False,False,-0.3970903492542857,False,0,OK
TX00115,2025-11-05,Operations,CC102,Expense,Delta Services,49283.19,Card,INV11889,EMP139,2025-11,False,False,False,False,-0.6343123065760208,False,0,OK
TX00116,2025-11-13,IT,CC101,Revenue,CareMed,64396.76,Bank Transfer,INV12604,EMP188,2025-11,False,False,False,False,-0.19166923797071633,False,0,OK
TX00117,2025-05-10,HR,CC201,Revenue,Epsilon Tech,83896.98,Cash,INV12129,EMP101,2025-05,False,False,True,False,0.19553060446700282,False,1,Review
TX00118,2025-12-07,Operations,CC401,Expense,Alpha Supplies,52442.92,Bank Transfer,INV12913,EMP159,2025-12,False,False,False,False,0.22883402266607608,False,0,OK
TX00119,2025-08-13,Sales,CC501,Expense,Bright Systems,91999.33,Bank Transfer,INV12084,EMP121,2025-08,False,False,False,False,1.5895814400416608,False,0,OK
TX00120,2025-04-20,HR,CC102,Revenue,Alpha Supplies,80915.28,Bank Transfer,INV12257,EMP149,2025-04,False,False,False,False,0.3497078251711706,False,0,OK
TX00121,2025-12-04,Sales,CC201,Expense,Delta Services,125320.45,Bank Transfer,INV12926,EMP178,2025-12,False,False,False,False,1.4389193627135615,False,0,OK
TX00122,2025-03-11,Operations,CC102,Expense,Bright Systems,20165.39,Card,INV12931,EMP131,2025-03,False,False,False,False,-1.0198145766706088,False,0,OK
TX00123,2025-02-15,HR,CC501,Expense,CareMed,42962.78,Bank Transfer,INV10988,EMP120,2025-02,False,False,False,False,-0.3190042531240904,False,0,OK
TX00124,2025-05-27,HR,CC501,Revenue,Epsilon Tech,103816.07,Bank Transfer,INV11855,EMP124,2025-05,False,False,False,False,0.6808785452150238,False,0,OK
TX00125,2025-08-12,Operations,CC301,Expense,Delta Services,56370.96,Cash,INV11709,EMP149,2025-08,False,False,True,False,-0.08036499536260182,False,1,Review
TX00126,2025-04-07,Sales,CC401,Expense,Epsilon Tech,41550.33,UPI,INV12963,EMP145,2025-04,False,False,False,False,-0.705227990860915,False,0,OK
TX00127,2025-09-14,Finance,CC501,Expense,Delta Services,16219.26,Card,INV12548,EMP101,2025-09,False,False,False,False,-0.5517103825828589,False,0,OK
TX00128,2025-08-08,Sales,CC401,Expense,Epsilon Tech,57914.68,Bank Transfer,INV11389,EMP137,2025-08,False,False,False,False,0.3586279377142416,False,0,OK
TX00129,2025-11-13,Finance,CC101,Revenue,Alpha Supplies,66958.93,UPI,INV11695,EMP178,2025-11,False,False,False,True,0.13374420888542835,False,1,Review
TX00130,2025-06-22,HR,CC301,Expense,Bright Systems,54389.41,Bank Transfer,INV12636,EMP125,2025-06,False,False,False,False,-0.23790713315527653,False,0,OK
TX00131,2025-06-07,Operations,CC501,Expense,FastLogix,9522.84,UPI,INV10105,EMP143,2025-06,False,False,False,False,-1.3762898009365456,False,0,OK
TX00132,2025-01-08,Sales,CC401,Revenue,FastLogix,175101.62,UPI,INV11713,EMP161,2025-01,False,True,False,False,2.3095291480850313,False,1,Review
TX00133,2025-04-15,Sales,CC201,Revenue,Delta Services,115728.94,Bank Transfer,INV10013,EMP174,2025-04,False,False,False,False,0.9123494568947301,False,0,OK
TX00134,2025-02-22,HR,CC301,Expense,Epsilon Tech,15230.3,Cash,INV12356,EMP154,2025-02,False,False,False,False,-0.7353487680447937,False,0,OK
TX00135,2025-03-12,Operations,CC501,Revenue,FastLogix,70165.68,Bank Transfer,INV10444,EMP153,2025-03,False,False,False,False,-0.09361221962002184,False,0,OK
TX00136,2025-01-07,HR,CC101,Revenue,Bright Systems,28249.67,UPI,INV12199,EMP149,2025-01,False,False,False,False,-1.3112952809732306,False,0,OK
TX00137,2025-01-19,Finance,CC301,Expense,Bright Systems,26076.56,UPI,INV11441,EMP135,2025-01,False,False,False,False,-0.8322832246114148,False,0,OK
TX00138,2025-06-07,Operations,CC201,Expense,FastLogix,19394.7,UPI,INV12914,EMP125,2025-06,False,False,False,False,-1.06611914530989,False,0,OK
TX00139,2025-08-04,Operations,CC301,Expense,Bright Systems,15350.99,UPI,INV10552,EMP161,2025-08,False,False,False,False,-1.1903409895751014,False,0,OK
TX00140,2025-06-28,IT,CC501,Expense,Alpha Supplies,30533.29,Bank Transfer,INV10027,EMP165,2025-06,False,False,False,False,-0.6816667634143961,False,0,OK
TX00141,2025-03-05,IT,CC101,Revenue,Delta Services,35535.88,Bank Transfer,INV11993,EMP109,2025-03,False,False,False,False,-0.669515726507935,False,0,OK
TX00142,2025-12-09,Finance,CC401,Expense,CareMed,40430.17,Bank Transfer,INV12933,EMP183,2025-12,False,False,False,True,-0.6653880961076968,False,1,Review
TX00143,2025-12-25,Sales,CC401,Expense,Delta Services,93280.69,Card,INV11742,EMP105,2025-12,False,False,False,False,0.6460444532501102,False,0,OK
TX00144,2025-12-27,IT,CC301,Expense,Bright Systems,45416.38,Bank Transfer,INV10281,EMP128,2025-12,False,False,False,False,-0.9080826744640544,False,0,OK
TX00145,2025-01-23,Sales,CC501,Expense,CareMed,50348.69,Bank Transfer,INV12740,EMP187,2025-01,False,False,False,False,-0.6716228719581496,False,0,OK
TX00146,2025-11-11,Operations,CC101,Expense,Alpha Supplies,9964.79,Bank Transfer,INV12474,EMP149,2025-11,False,False,False,False,-1.819143929245972,False,0,OK
TX00147,2025-07-12,HR,CC501,Expense,Bright Systems,68358.69,Bank Transfer,INV11799,EMP128,2025-07,False,False,False,False,-0.11946478836380636,False,0,OK
TX00148,2025-06-05,Operations,CC101,Revenue,Bright Systems,100748.47,Bank Transfer,INV10344,EMP145,2025-06,False,False,False,False,1.4899900558538361,False,0,OK
TX00149,2025-04-01,Finance,CC201,Revenue,FastLogix,59467.37,UPI,INV10574,EMP172,2025-04,False,False,False,False,0.1398054698899658,False,0,OK
TX00150,2025-01-09,Finance,CC401,Revenue,Epsilon Tech,106918.32,UPI,INV10018,EMP169,2025-01,False,False,False,False,0.650800699294392,False,0,OK
TX00151,2025-02-18,IT,CC101,Expense,Epsilon Tech,28418.35,Bank Transfer,INV10821,EMP170,2025-02,False,False,False,False,-0.7848863957669784,False,0,OK
TX00152,2025-09-21,Finance,CC301,Expense,Epsilon Tech,471480.78,Card,INV12338,EMP143,2025-09,False,True,False,False,3.880167747759134,True,2,Review
TX00153,2025-06-26,Sales,CC201,Expense,FastLogix,8416.4,Card,INV11026,EMP184,2025-06,False,False,False,False,-1.5982349707126975,False,0,OK
TX00154,2025-10-08,Operations,CC501,Revenue,Epsilon Tech,36127.13,Card,INV12830,EMP142,2025-10,False,False,False,False,-0.5833345731053006,False,0,OK
TX00155,2025-07-06,Operations,CC301,Revenue,Epsilon Tech,166311.45,UPI,INV11827,EMP174,2025-07,False,True,False,False,1.9645342358073121,False,1,Review
TX00156,2025-03-15,HR,CC401,Expense,CareMed,47016.62,Bank Transfer,INV11692,EMP127,2025-03,False,False,False,False,-0.6727327730888899,False,0,OK
TX00157,2025-03-08,Operations,CC301,Revenue,Bright Systems,52219.09,Card,INV11062,EMP112,2025-03,False,False,False,False,-0.4260537706394358,False,0,OK
TX00158,2025-07-24,Finance,CC102,Expense,Delta Services,41695.29,Bank Transfer,INV11845,EMP100,2025-07,False,False,False,False,-0.5909615563824783,False,0,OK
TX00159,2025-12-24,IT,CC102,Expense,Epsilon Tech,92898.72,Bank Transfer,INV10520,EMP114,2025-12,False,False,False,False,0.014791091204530616,False,0,OK
TX00160,2025-10-24,Operations,CC101,Revenue,Alpha Supplies,61397.16,Bank Transfer,INV12904,EMP117,2025-10,False,False,False,False,0.004648856263892385,False,0,OK
TX00161,2025-03-04,Operations,CC101,Expense,Epsilon Tech,79403.24,Cash,INV11249,EMP132,2025-03,False,False,True,False,0.0775037848150771,False,1,Review
TX00162,2025-07-21,Finance,CC501,Expense,CareMed,82272.11,Bank Transfer,INV12556,EMP156,2025-07,False,False,False,False,0.1384591722151058,False,0,OK
TX00163,2025-09-02,Sales,CC401,Expense,Bright Systems,146704.02,Cash,INV12506,EMP123,2025-09,False,False,True,False,2.2528034692595136,False,1,Review
TX00164,2025-12-14,Sales,CC301,Revenue,Bright Systems,104244.81,Card,INV10072,EMP107,2025-12,False,False,False,False,0.9173690715477009,False,0,OK
TX00165,2025-01-27,Finance,CC301,Expense,Delta Services,55205.03,Card,INV12428,EMP157,2025-01,False,False,False,False,-0.29790636808364285,False,0,OK
TX00166,2025-03-22,Operations,CC301,Expense,Alpha Supplies,10457.92,Bank Transfer,INV12500,EMP176,2025-03,False,False,False,False,-1.1996351656111501,False,0,OK
TX00167,2025-09-23,Operations,CC501,Expense,Delta Services,31785.09,Card,INV12562,EMP115,2025-09,False,False,False,False,-0.7583501395872041,False,0,OK
TX00168,2025-07-28,Sales,CC501,Revenue,Delta Services,46741.58,Cash,INV10799,EMP132,2025-07,False,False,False,False,-0.9143207266401429,False,0,OK
TX00169,2025-05-16,HR,CC501,Expense,Epsilon Tech,28405.17,UPI,INV12496,EMP174,2025-05,False,False,False,False,-1.1565811492265856,False,0,OK
